University Id;Faculty Id;Department Id;Deparment Name;Language;Score Type
2014;;201490091;İngilizce Mütercim ve Tercümanlık (Burslu);İngilizce;DİL
2014;;201490248;Psikoloji (%25 İndirimli);Türkçe;EA
2014;;201410144;Psikoloji (Burslu);Türkçe;EA
2014;;201410135;Psikoloji (Ücretli);Türkçe;EA
2014;;201410038;Tarih (%50 İndirimli);Türkçe;SÖZ
2014;;201410029;Tarih (Burslu);Türkçe;SÖZ
2014;;201410056;Türk Dili ve Edebiyatı (%50 İndirimli);Türkçe;SÖZ
2014;;201410065;Türk Dili ve Edebiyatı (Burslu);Türkçe;SÖZ
2014;;201410505;İslami İlimler (Arapça) (%25 İndirimli);Türkçe;SÖZ
2014;;201410232;İslami İlimler (Arapça) (Burslu);Türkçe;SÖZ
2014;;201410189;Bilgisayar Mühendisliği (%50 İndirimli);Türkçe;SAY
2014;;201410171;Bilgisayar Mühendisliği (Burslu);Türkçe;SAY
2014;;201490164;Bilgisayar Mühendisliği (Ücretli);Türkçe;SAY
2014;;201410665;Elektrik-Elektronik Mühendisliği (%50 İndirimli);Türkçe;SAY
2014;;201410656;Elektrik-Elektronik Mühendisliği (Burslu);Türkçe;SAY
2014;;201410214;İnşaat Mühendisliği (%50 İndirimli);Türkçe;SAY
2014;;201410205;İnşaat Mühendisliği (Burslu);Türkçe;SAY
2014;;201490269;Yapay Zeka ve Veri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2014;;201490255;Yapay Zeka ve Veri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2014;;201490262;Yapay Zeka ve Veri Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2014;;201490099;Yazılım Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2014;;201490098;Yazılım Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2014;;201490171;Yazılım Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
2090;;209010233;Eczacılık (%50 İndirimli);Türkçe;SAY
2090;;209010156;Eczacılık (Burslu);Türkçe;SAY
2090;;209010240;Eczacılık (İngilizce) (%50 İndirimli);İngilizce;SAY
2090;;209010219;Eczacılık (İngilizce) (Burslu);İngilizce;SAY
2090;;209010083;Halkla İlişkiler ve Reklamcılık (%50 İndirimli);Türkçe;SÖZ
2090;;209010082;Halkla İlişkiler ve Reklamcılık (Burslu);Türkçe;SÖZ
2090;;209010054;Yeni Medya ve İletişim (%50 İndirimli);Türkçe;SÖZ
2090;;209010053;Yeni Medya ve İletişim (Burslu);Türkçe;SÖZ
2090;;209010275;Bilgisayar Mühendisliği (İngilizce) (%25 İndirimli);İngilizce;SAY
2090;;209010084;Bilgisayar Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2090;;209010282;Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2090;;209010198;Endüstri Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
2090;;209010191;Endüstri Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2090;;209010025;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli);Türkçe;EA
2090;;209010039;İç Mimarlık ve Çevre Tasarımı (Burslu);Türkçe;EA
2090;;209010088;İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli);İngilizce;EA
2090;;209010087;İç Mimarlık ve Çevre Tasarımı (İngilizce) (Burslu);İngilizce;EA
2090;;209010114;Mimarlık (Burslu);Türkçe;SAY
2090;;209010296;Yazılım Mühendisliği (İngilizce) (%25 İndirimli);İngilizce;SAY
2090;;209010289;Yazılım Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
2090;;209010028;Beslenme ve Diyetetik (%50 İndirimli);Türkçe;SAY
2090;;209010027;Beslenme ve Diyetetik (Burslu);Türkçe;SAY
2090;;209010090;Dil ve Konuşma Terapisi (%50 İndirimli);Türkçe;SAY
2090;;209010089;Dil ve Konuşma Terapisi (Burslu);Türkçe;SAY
2090;;209010059;Ebelik (%50 İndirimli);Türkçe;SAY
2090;;209010058;Ebelik (Burslu);Türkçe;SAY
2090;;209010044;Ergoterapi (%50 İndirimli);Türkçe;SAY
2090;;209010043;Ergoterapi (Burslu);Türkçe;SAY
2090;;209010031;Fizyoterapi ve Rehabilitasyon (%50 İndirimli);Türkçe;SAY
2090;;209010030;Fizyoterapi ve Rehabilitasyon (Burslu);Türkçe;SAY
2090;;209010092;Fizyoterapi ve Rehabilitasyon (İngilizce) (%50 İndirimli);İngilizce;SAY
2090;;209010091;Fizyoterapi ve Rehabilitasyon (İngilizce) (Burslu);İngilizce;SAY
2090;;209010034;Hemşirelik (%50 İndirimli);Türkçe;SAY
2090;;209010033;Hemşirelik (Burslu);Türkçe;SAY
2090;;209010094;Hemşirelik (İngilizce) (%50 İndirimli);İngilizce;SAY
2090;;209010093;Hemşirelik (İngilizce) (Burslu);İngilizce;SAY
1039;;103910867;Diş Hekimliği;Türkçe;SAY
1039;;103990273;Eczacılık;Türkçe;SAY
1039;;103910028;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1039;;103910037;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1039;;103990109;İngilizce Öğretmenliği (İngilizce);İngilizce;DİL
1039;;103910443;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1039;;103990110;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1039;;103910046;Sınıf Öğretmenliği;Türkçe;EA
1039;;103910055;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1039;;103910064;Türkçe Öğretmenliği;Türkçe;SÖZ
1039;;103910082;Biyoloji;Türkçe;SAY
1039;;103990280;Fizik;Türkçe;SAY
1039;;103990287;İstatistik;Türkçe;SAY
1039;;103910125;Kimya;Türkçe;SAY
1039;;103910134;Matematik;Türkçe;SAY
1039;;103910919;Moleküler Biyoloji ve Genetik;Türkçe;SAY
1039;;103910928;Çalışma Ekonomisi ve Endüstri İlişkileri;Türkçe;EA
1039;;103910707;İktisat;Türkçe;EA
1039;;103910601;İşletme;Türkçe;EA
1039;;103990108;Maliye;Türkçe;EA
1039;;103910628;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1039;;103910937;Sosyal Hizmet;Türkçe;EA
1039;;103990294;Yönetim Bilişim Sistemleri;Türkçe;EA
1039;;103910716;İlahiyat;Türkçe;SÖZ
1039;;103990239;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1039;;103910725;Gazetecilik;Türkçe;SÖZ
1039;;103990153;Görsel İletişim Tasarımı;Türkçe;SÖZ
1039;;103910479;Halkla İlişkiler ve Tanıtım;Türkçe;SÖZ
1039;;103990357;Alman Dili ve Edebiyatı (Almanca);Türkçe;DİL
1039;;103990364;Coğrafya;Türkçe;SÖZ
1039;;103990371;Çağdaş Türk Lehçeleri ve Edebiyatları;Türkçe;SÖZ
1039;;103990378;İngiliz Dili ve Edebiyatı;Türkçe;DİL
1039;;103990385;Sanat Tarihi;Türkçe;SÖZ
1039;;103990392;Sosyoloji;Türkçe;EA
1039;;103990399;Tarih;Türkçe;SÖZ
1039;;103990406;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1039;;103910858;Mimarlık;Türkçe;SAY
1039;;103910197;Bilgisayar Mühendisliği;Türkçe;SAY
1039;;103990308;Çevre Mühendisliği;Türkçe;SAY
1039;;103910213;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1039;;103910222;İnşaat Mühendisliği;Türkçe;SAY
1039;;103990241;Jeoloji Mühendisliği;Türkçe;SAY
1039;;103990315;Kimya Mühendisliği;Türkçe;SAY
1039;;103910258;Makine Mühendisliği;Türkçe;SAY
1039;;103910452;Mekatronik Mühendisliği;Türkçe;SAY
1039;;103990322;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1039;;103990329;Yapay Zeka ve Veri Mühendisliği;Türkçe;SAY
1039;;103910831;Yazılım Mühendisliği;Türkçe;SAY
1039;;103910876;Beslenme ve Diyetetik;Türkçe;SAY
1039;;103910885;Ebelik;Türkçe;SAY
1039;;103990113;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1039;;103910894;Hemşirelik;Türkçe;SAY
1039;;103990181;Havacılık Elektrik ve Elektroniği;Türkçe;SAY
1039;;103990182;Uçak Bakım ve Onarım;Türkçe;SAY
1039;;103910822;Spor Yöneticiliği;Türkçe;EA
1039;;103910434;Su Ürünleri Mühendisliği;Türkçe;SAY
1039;;103910743;Adli Bilişim Mühendisliği;Türkçe;SAY
1039;;103990111;Adli Bilişim Mühendisliği (KKTC Uyruklu);Türkçe;SAY
1039;;103910752;Adli Bilişim Mühendisliği (M.T.O.K.);Türkçe;SAY
1039;;103910646;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1039;;103990336;Enerji Sistemleri Mühendisliği;Türkçe;SAY
1039;;103990343;İnşaat Mühendisliği;Türkçe;SAY
1039;;103910504;Makine Mühendisliği;Türkçe;SAY
1039;;103910513;Makine Mühendisliği (M.T.O.K.);Türkçe;SAY
1039;;103990350;Mekatronik Mühendisliği;Türkçe;SAY
1039;;103910549;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1039;;103910558;Metalurji ve Malzeme Mühendisliği (M.T.O.K.);Türkçe;SAY
1039;;103910567;Otomotiv Mühendisliği;Türkçe;SAY
1039;;103910576;Otomotiv Mühendisliği (M.T.O.K.);Türkçe;SAY
1039;;103910585;Yazılım Mühendisliği;Türkçe;SAY
1039;;103910637;Yazılım Mühendisliği (İngilizce) (UOLP-Sam Houston State) (Ücretli);İngilizce;SAY
1039;;103910594;Yazılım Mühendisliği (M.T.O.K.);Türkçe;SAY
1039;;103910364;Tıp;Türkçe;SAY
1039;;103910373;Veteriner;Türkçe;SAY
1040;;104010016;Felsefe (Fransızca);Türkçe;EA
1040;;104010025;Fransız Dili ve Edebiyatı (Fransızca);Türkçe;DİL
1040;;104010034;Matematik (Fransızca);Türkçe;SAY
1040;;104010043;Sosyoloji (Fransızca);Türkçe;EA
1040;;104010052;Hukuk (Fransızca);Türkçe;EA
1040;;104010061;İktisat (Fransızca);Türkçe;EA
1040;;104010079;İşletme (Fransızca);Türkçe;EA
1040;;104010088;Siyaset Bilimi (Fransızca);Türkçe;EA
1040;;104070063;Siyaset Bilimi (Fransızca) (KKTC Uyruklu);Türkçe;EA
1040;;104010097;Uluslararası İlişkiler (Fransızca);Türkçe;EA
1040;;104010113;İletişim (Fransızca);Türkçe;SÖZ
1040;;104070070;İletişim (Fransızca) (KKTC Uyruklu);Türkçe;SÖZ
1040;;104010122;Bilgisayar Mühendisliği (Fransızca);Türkçe;SAY
1040;;104010131;Endüstri Mühendisliği (Fransızca);Türkçe;SAY
1041;;104110015;Diş Hekimliği;Türkçe;SAY
1041;;104110024;Eczacılık;Türkçe;SAY
1041;;104110078;Biyoloji;Türkçe;SAY
1041;;104110103;Fizik;Türkçe;SAY
1041;;104110112;İstatistik;Türkçe;SAY
1041;;104110121;Kimya;Türkçe;SAY
1041;;104110139;Matematik;Türkçe;SAY
1041;;104110193;Almanca Öğretmenliği;Türkçe;DİL
1041;;104110209;Arapça Öğretmenliği;Türkçe;DİL
1041;;104110218;Bilgisayar ve Öğretim Teknolojileri Öğretmenliği;Türkçe;SAY
1041;;104110227;Biyoloji Öğretmenliği;Türkçe;SAY
1041;;104110236;Coğrafya Öğretmenliği;Türkçe;SÖZ
1041;;104110245;Felsefe Grubu Öğretmenliği;Türkçe;EA
1041;;104110254;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1041;;104110263;Fizik Öğretmenliği;Türkçe;SAY
1041;;104190610;Fizik Öğretmenliği (KKTC UYRUKLU);Türkçe;SAY
1041;;104110272;Fransızca Öğretmenliği;Türkçe;DİL
1041;;104110299;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1041;;104110306;İngilizce Öğretmenliği;İngilizce;DİL
1041;;104110315;Kimya Öğretmenliği;Türkçe;SAY
1041;;104110324;Matematik Öğretmenliği;Türkçe;SAY
1041;;104190582;Matematik Öğretmenliği (KKTC Uyruklu);Türkçe;SAY
1041;;104111216;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1041;;104112153;Özel Eğitim Öğretmenliği;Türkçe;SÖZ
1041;;104110333;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1041;;104110342;Sınıf Öğretmenliği;Türkçe;EA
1041;;104110351;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1041;;104110369;Tarih Öğretmenliği;Türkçe;SÖZ
1041;;104110378;Türk Dili ve Edebiyatı Öğretmenliği;Türkçe;SÖZ
1041;;104110387;Türkçe Öğretmenliği;Türkçe;SÖZ
1041;;104190596;Hemşirelik;Türkçe;SAY
1041;;104190489;Endüstriyel Tasarım;Türkçe;SAY
1041;;104110687;Mimarlık;Türkçe;SAY
1041;;104110696;Şehir ve Bölge Planlama;Türkçe;SAY
1041;;104112029;Şehir ve Bölge Planlama (KKTC Uyruklu);Türkçe;SAY
1041;;104110624;Bilgisayar Mühendisliği;Türkçe;SAY
1041;;104110633;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1041;;104112074;Elektrik-Elektronik Mühendisliği (İngilizce);İngilizce;SAY
1041;;104110642;Endüstri Mühendisliği;Türkçe;SAY
1041;;104112108;Endüstri Mühendisliği (İngilizce);İngilizce;SAY
1041;;104190549;Endüstri Mühendisliği (İngilizce) (KKTC Uyruklu);İngilizce;SAY
1041;;104110651;İnşaat Mühendisliği;Türkçe;SAY
1041;;104112083;İnşaat Mühendisliği (İngilizce);İngilizce;SAY
1041;;104110669;Kimya Mühendisliği;Türkçe;SAY
1041;;104112065;Kimya Mühendisliği (İngilizce);İngilizce;SAY
1041;;104190617;Kimya Mühendisliği (İngilizce)KKTC Uyruklu;İngilizce;SAY
1041;;104110678;Makine Mühendisliği;Türkçe;SAY
1041;;104112092;Makine Mühendisliği (İngilizce);İngilizce;SAY
1041;;104112011;Makine Mühendisliği (KKTC UYRUKLU);Türkçe;SAY
1041;;104111243;Beslenme ve Diyetetik;Türkçe;SAY
1041;;104111252;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1041;;104190551;Odyoloji;Türkçe;SAY
1041;;104190334;Sosyal Hizmet;Türkçe;EA
1041;;104111719;Ağaç İşleri Endüstri Mühendisliği;Türkçe;SAY
1041;;104112286;Ağaç İşleri Endüstri Mühendisliği (KKTC UYRUKLU);Türkçe;SAY
1041;;104111694;Bilgisayar Mühendisliği;Türkçe;SAY
1041;;104111701;Bilgisayar Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104111297;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1041;;104111288;Elektrik-Elektronik Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104190603;Elektrik-Elektronik Mühendisliği (UOLP-Azerbaycan Teknik Üniversitesi) (Ücretli);Türkçe;SAY
1041;;104111852;Endüstriyel Tasarım Mühendisliği;Türkçe;SAY
1041;;104111861;Endüstriyel Tasarım Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104111349;Enerji Sistemleri Mühendisliği;Türkçe;SAY
1041;;104111931;Enerji Sistemleri Mühendisliği (KKTC Uyruklu);Türkçe;SAY
1041;;104111358;Enerji Sistemleri Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104111322;İmalat Mühendisliği;Türkçe;SAY
1041;;104111367;İnşaat Mühendisliği;Türkçe;SAY
1041;;104190550;İnşaat Mühendisliği (KKTC Uyruklu);Türkçe;SAY
1041;;104111376;İnşaat Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104111261;Metalurji ve Malzeme Mühendisliği;Türkçe;SAY
1041;;104111279;Metalurji ve Malzeme Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104111313;Otomotiv Mühendisliği;Türkçe;SAY
1041;;104111304;Otomotiv Mühendisliği (M.T.O.K.);Türkçe;SAY
1041;;104110836;Tıp;Türkçe;SAY
1041;;104111234;Tıp (İngilizce);İngilizce;SAY
1041;;104111976;Tıp (KKTC Uyruklu);Türkçe;SAY
1041;;104190552;Fotonik;Türkçe;SAY
1041;;104190568;Yönetim Bilişim Sistemleri;Türkçe;EA
1112;;111210039;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1112;;111210088;İslami İlimler;Türkçe;SÖZ
1112;;111210018;İslami İlimler (Arapça);Türkçe;SÖZ
1112;;111210020;İslami İlimler (Arapça) (M.T.O.K.);Türkçe;SÖZ
1112;;111210095;İslami İlimler (M.T.O.K.);Türkçe;SÖZ
1112;;111210012;Bilgisayar Mühendisliği;Türkçe;SAY
1112;;111210011;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1112;;111210102;Endüstri Mühendisliği (İngilizce);İngilizce;SAY
1112;;111210016;Ebelik;Türkçe;SAY
1112;;111210032;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1112;;111210017;Hemşirelik;Türkçe;SAY
1112;;111210046;Tıp;Türkçe;SAY
1042;;104210323;Diş Hekimliği;Türkçe;SAY
1042;;104210014;Arkeoloji;Türkçe;EA
1042;;104210023;Biyoloji;Türkçe;SAY
1042;;104210614;Coğrafya;Türkçe;SÖZ
1042;;104210632;Felsefe;Türkçe;EA
1042;;104210032;İngiliz Dili ve Edebiyatı;Türkçe;DİL
1042;;104290229;Kimya;Türkçe;SAY
1042;;104210041;Matematik;Türkçe;SAY
1042;;104290191;Sosyoloji (İngilizce);İngilizce;EA
1042;;104210068;Tarih;Türkçe;SÖZ
1042;;104210077;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1042;;104210095;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1042;;104210508;İngilizce Öğretmenliği;İngilizce;DİL
1042;;104290304;Özel Eğitim Öğretmenliği;Türkçe;SÖZ
1042;;104210341;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1042;;104210314;Sınıf Öğretmenliği;Türkçe;EA
1042;;104210086;Türkçe Öğretmenliği;Türkçe;SÖZ
1042;;104290458;Film Tasarımı ve Yönetimi;Türkçe;SÖZ
1042;;104290228;Havacılık ve Uzay Mühendisliği (İngilizce);İngilizce;SAY
1042;;104290139;Havacılık Yönetimi (İngilizce);İngilizce;EA
1042;;104210456;Hukuk;Türkçe;EA
1042;;104210102;İktisat;Türkçe;EA
1042;;104210111;İşletme;Türkçe;EA
1042;;104290224;Maliye;Türkçe;EA
1042;;104290190;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1042;;104210332;Uluslararası Ticaret ve Lojistik;Türkçe;EA
1042;;104210517;İlahiyat;Türkçe;SÖZ
1042;;104290223;İlahiyat (Arapça);Türkçe;SÖZ
1042;;104290285;İlahiyat (Arapça) (M.T.O.K.);Türkçe;SÖZ
1042;;104290283;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1042;;104210483;Gazetecilik;Türkçe;SÖZ
1042;;104290465;Halkla İlişkiler ve Reklamcılık;Türkçe;SÖZ
1042;;104210359;İktisat;Türkçe;EA
1042;;104210368;İşletme;Türkçe;EA
1042;;104210571;Kamu Yönetimi;Türkçe;EA
1042;;104210429;Mimarlık (İngilizce);İngilizce;SAY
1042;;104290230;Şehir ve Bölge Planlama (İngilizce);İngilizce;SAY
1042;;104290472;Bilgisayar Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210129;Elektrik-Elektronik Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210138;Endüstri Mühendisliği (İngilizce);İngilizce;SAY
1042;;104290286;Fizik Mühendisliği (İngilizce);İngilizce;SAY
1042;;104290479;Fizik Mühendisliği (İngilizce)KKTC Uyruklu;İngilizce;SAY
1042;;104210156;Gıda Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210165;İnşaat Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210174;Makine Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210641;Metalurji ve Malzeme Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210553;Optik ve Akustik Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210183;Tekstil Mühendisliği (İngilizce);İngilizce;SAY
1042;;104210544;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1042;;104210474;Sınıf Öğretmenliği;Türkçe;EA
1042;;104210492;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1042;;104210623;Türkçe Öğretmenliği;Türkçe;SÖZ
1042;;104290486;Beslenme ve Diyetetik;Türkçe;SAY
1042;;104210386;Ebelik;Türkçe;SAY
1042;;104290381;Fizyoterapi ve Rehabilitasyon;Türkçe;SAY
1042;;104210395;Hemşirelik;Türkçe;SAY
1042;;104210192;Tıp;Türkçe;SAY
1042;;104210402;Tıp (İngilizce);İngilizce;SAY
1042;;104210447;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1044;;104410210;Uçak Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410224;Uçak Mühendisliği (İngilizce) (KKTC Uyruklu);İngilizce;SAY
1044;;104410145;İktisat;Türkçe;EA
1044;;104410075;İşletme;Türkçe;EA
1044;;104410066;Mimarlık;Türkçe;SAY
1044;;104410154;Şehir ve Bölge Planlama;Türkçe;SAY
1044;;104410207;Bilgisayar Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410163;Biyomühendislik (İngilizce);İngilizce;SAY
1044;;104410109;Çevre Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410048;Elektronik Mühendisliği;Türkçe;SAY
1044;;104410238;Elektronik Mühendisliği (KKTC UYRUKLU);Türkçe;SAY
1044;;104410209;Endüstri Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410172;Harita Mühendisliği;Türkçe;SAY
1044;;104410208;İnşaat Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410181;Kimya Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410199;Makine Mühendisliği (İngilizce);İngilizce;SAY
1044;;104410057;Malzeme Bilimi ve Mühendisliği;Türkçe;SAY
1044;;104410118;Fizik (İngilizce);İngilizce;SAY
1044;;104410206;Kimya (İngilizce);İngilizce;SAY
1044;;104410127;Matematik (İngilizce);İngilizce;SAY
1044;;104410136;Moleküler Biyoloji ve Genetik (İngilizce);İngilizce;SAY
1045;;104590129;Lojistik Yönetimi;Türkçe;EA
1045;;104590157;Turizm İşletmeciliği;Türkçe;EA
1045;;104590131;Uluslararası Ticaret ve Finansman;Türkçe;EA
1045;;104590158;Diş Hekimliği;Türkçe;SAY
1045;;104510011;Fen Bilgisi Öğretmenliği;Türkçe;SAY
1045;;104510277;İlköğretim Matematik Öğretmenliği;Türkçe;SAY
1045;;104590159;İngilizce Öğretmenliği;İngilizce;DİL
1045;;104510029;Okul Öncesi Öğretmenliği;Türkçe;SÖZ
1045;;104590122;Özel Eğitim Öğretmenliği;Türkçe;SÖZ
1045;;104510038;Rehberlik ve Psikolojik Danışmanlık;Türkçe;EA
1045;;104510047;Sınıf Öğretmenliği;Türkçe;EA
1045;;104510056;Sosyal Bilgiler Öğretmenliği;Türkçe;SÖZ
1045;;104510065;Türkçe Öğretmenliği;Türkçe;SÖZ
1045;;104510074;Biyoloji;Türkçe;SAY
1045;;104510162;Coğrafya;Türkçe;SÖZ
1045;;104510435;İngiliz Dili ve Edebiyatı (İngilizce);İngilizce;DİL
1045;;104510198;Matematik;Türkçe;SAY
1045;;104510365;Sosyoloji;Türkçe;EA
1045;;104510108;Tarih;Türkçe;SÖZ
1045;;104510117;Türk Dili ve Edebiyatı;Türkçe;SÖZ
1045;;104590169;Grafik Tasarımı;Türkçe;EA
1045;;104590421;Grafik Tasarımı (KKTC Uyruklu);Türkçe;EA
1045;;104590128;Finans ve Bankacılık;Türkçe;EA
1045;;104590123;Lojistik Yönetimi;Türkçe;EA
1045;;104510126;İktisat;Türkçe;EA
1045;;104510153;İşletme;Türkçe;EA
1045;;104510374;Siyaset Bilimi ve Kamu Yönetimi;Türkçe;EA
1045;;104510268;Uluslararası İlişkiler;Türkçe;EA
1045;;104590484;İlahiyat;Türkçe;SÖZ
1045;;104590491;İlahiyat (M.T.O.K.);Türkçe;SÖZ
1045;;104590124;Bilgisayar Mühendisliği;Türkçe;SAY
1045;;104510392;Elektrik-Elektronik Mühendisliği;Türkçe;SAY
1045;;104510417;İnşaat Mühendisliği;Türkçe;SAY
1045;;104590096;Makine Mühendisliği;Türkçe;SAY
1045;;104510214;Ebelik;Türkçe;SAY
1045;;104510205;Hemşirelik;Türkçe;SAY
1045;;104510259;Gıda Teknolojisi;Türkçe;SAY
1045;;104590498;Gıda Teknolojisi (KKTC UYRUKLU);Türkçe;SAY
1045;;104590136;Tekstil ve Moda Tasarımı;Türkçe;EA
1045;;104510189;Tıp;Türkçe;SAY
1045;;104510383;Gazetecilik;Türkçe;SÖZ
1045;;104510311;Halkla İlişkiler ve Tanıtım;Türkçe;SÖZ
1045;;104590125;Gastronomi ve Mutfak Sanatları;Türkçe;SÖZ
1045;;104590099;Rekreasyon Yönetimi;Türkçe;SÖZ
3002;;300290423;Amerikan Kültürü ve Edebiyatı (İngilizce) (%50 İndirimli);İngilizce;DİL
3002;;300290346;Amerikan Kültürü ve Edebiyatı (İngilizce) (Burslu);İngilizce;DİL
3002;;300290422;Amerikan Kültürü ve Edebiyatı (İngilizce) (Ücretli);İngilizce;DİL
3002;;300290425;Çin Dili ve Edebiyatı (%50 İndirimli);Türkçe;DİL
3002;;300211401;Çin Dili ve Edebiyatı (Burslu);Türkçe;DİL
3002;;300290424;Çin Dili ve Edebiyatı (Ücretli);Türkçe;DİL
3002;;300210024;İngiliz Dili ve Edebiyatı (İngilizce) (%50 İndirimli);İngilizce;DİL
3002;;300210572;İngiliz Dili ve Edebiyatı (İngilizce) (Burslu);İngilizce;DİL
3002;;300210015;İngiliz Dili ve Edebiyatı (İngilizce) (Ücretli);İngilizce;DİL
3002;;300290399;İngilizce Mütercim ve Tercümanlık (%50 İndirimli);İngilizce;DİL
3002;;300290398;İngilizce Mütercim ve Tercümanlık (Burslu);İngilizce;DİL
3002;;300290397;İngilizce Mütercim ve Tercümanlık (Ücretli);İngilizce;DİL
3002;;300212038;Psikoloji (%50 İndirimli);Türkçe;EA
3002;;300212029;Psikoloji (Burslu);Türkçe;EA
3002;;300210069;Psikoloji (İngilizce) (%50 İndirimli);İngilizce;EA
3002;;300210599;Psikoloji (İngilizce) (Burslu);İngilizce;EA
3002;;300210051;Psikoloji (İngilizce) (Ücretli);İngilizce;EA
3002;;300211913;Psikoloji (Ücretli);Türkçe;EA
3002;;300290427;Türk Dili ve Edebiyatı (%50 İndirimli);Türkçe;SÖZ
3002;;300211861;Türk Dili ve Edebiyatı (Burslu);Türkçe;SÖZ
3002;;300290426;Türk Dili ve Edebiyatı (Ücretli);Türkçe;SÖZ
3002;;300290429;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (%50 İndirimli);İngilizce;SAY
3002;;300290407;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (Burslu);İngilizce;SAY
3002;;300290428;Deniz Ulaştırma İşletme Mühendisliği (İngilizce) (Ücretli);İngilizce;SAY
3002;;300290539;Lojistik Yönetimi (İngilizce) (%50 İndirimli);İngilizce;EA
3002;;300290403;Lojistik Yönetimi (İngilizce) (Burslu);İngilizce;EA
3002;;300290532;Lojistik Yönetimi (İngilizce) (Ücretli);İngilizce;EA
3002;;300212232;Eczacılık (İngilizce) (%50 İndirimli);İngilizce;SAY
3002;;300212065;Eczacılık (İngilizce) (Burslu);İngilizce;SAY
3002;;300212056;Eczacılık (İngilizce) (Ücretli);İngilizce;SAY
3002;;300210103;İngilizce Öğretmenliği (İngilizce) (%50 İndirimli);İngilizce;DİL
3002;;300210615;İngilizce Öğretmenliği (İngilizce) (Burslu);İngilizce;DİL
